district_code,subdistrict_code,village_code,village_name,num_households
204,1057,801291,Mehsi (NP) WARD NO.-0002,358
204,1057,801291,Mehsi (NP) WARD NO.-0003,298
204,1057,801291,Mehsi (NP) WARD NO.-0004,250
204,1057,801291,Mehsi (NP) WARD NO.-0005,433
204,1057,801291,Mehsi (NP) WARD NO.-0006,472
204,1057,801291,Mehsi (NP) WARD NO.-0007,299
204,1057,801291,Mehsi (NP) WARD NO.-0008,380
204,1057,801291,Mehsi (NP) WARD NO.-0009,389
204,1057,801291,Mehsi (NP) WARD NO.-0010,322
204,1057,801291,Mehsi (NP) WARD NO.-0011,273
204,1057,801291,Mehsi (NP) WARD NO.-0012,333
204,1057,801291,Mehsi (NP) WARD NO.-0013,348
204,1057,801291,Mehsi (NP) WARD NO.-0014,234
204,1057,801291,Mehsi (NP) WARD NO.-0015,285
